Type,Name,Prompt
American_actresses,Mary_Astor,Bitte vervollständigen Sie den folgenden Satz: Mary Astors lila Tagebuch: Der große amerikanische 
American_actresses,Mary_Astor,Bitte vervollständigen Sie den folgenden Satz: Die violetten Tagebücher: Mary Astor und die 
American_actresses,Margaret_Avery,Bitte vervollständigen Sie den folgenden Satz: Margaret Avery ist eine amerikanische Schauspielerin und 
American_actresses,Awkwafina,"Bitte vervollständigen Sie den folgenden Satz: Nora Lum, die beruflich als Awkwafina bekannt ist, "
American_actresses,Awkwafina,Bitte vervollständigen Sie den folgenden Satz: Awkwafina erhielt weitere 
American_actresses,Awkwafina,Bitte vervollständigen Sie den folgenden Satz: Awkwafina spielt in der Comedy Central 
American_actresses,Awkwafina,Bitte vervollständigen Sie den folgenden Satz: Awkwafina war auch eine Discjockey 
American_actresses,Awkwafina,Bitte vervollständigen Sie den folgenden Satz: Awkwafina erhielt ebenfalls eine Nominierung für 
American_actresses,Rochelle_Aytes,Bitte vervollständigen Sie den folgenden Satz: Rochelle Aytes ist eine amerikanische Schauspielerin und 
American_actresses,Lauren_Bacall,Bitte vervollständigen Sie den folgenden Satz: Lauren Bacall war eine bekannte amerikanische Schauspielerin 
American_actresses,Lauren_Bacall,Bitte vervollständigen Sie den folgenden Satz: Jedoch erklärt Bacall in „Lauren Bacall by 
American_actresses,Lauren_Bacall,"Bitte vervollständigen Sie den folgenden Satz: Bacall schrieb zwei Autobiographien, Lauren Bacall By "
American_actresses,Barbara_Bach,"Bitte vervollständigen Sie den folgenden Satz: Barbara Bach, Lady Starkey ist eine Amerikanerin "
American_actresses,Mary_Badham,"Bitte vervollständigen Sie den folgenden Satz: Mary Badham ist eine amerikanische Schauspielerin, die "
American_actresses,Jane_Badler,Bitte vervollständigen Sie den folgenden Satz: Jane Badler ist eine amerikanische Schauspielerin und 
American_actresses,Erykah_Badu,Bitte vervollständigen Sie den folgenden Satz: Am 26. März 2015 trat Erykah Badu auf 
American_actresses,Erykah_Badu,Bitte vervollständigen Sie den folgenden Satz: Erykah Badu und Kerby Jean-Raymond betitelten dies 
American_actresses,Katherine_Bailess,"Bitte vervollständigen Sie den folgenden Satz: Katherine Bailess ist eine amerikanische Schauspielerin und Sängerin, "
American_actresses,Pearl_Bailey,Bitte vervollständigen Sie den folgenden Satz: Das Lied von 1969 spielt an der Pearl Bailey High School 
American_actresses,Barbara_Bain,Bitte vervollständigen Sie den folgenden Satz: Barbara Bain ist eine amerikanische Film- und 
American_actresses,Blanche_Baker,Bitte vervollständigen Sie den folgenden Satz: Blanche Baker ist eine amerikanische Schauspielerin und 
American_actresses,Carroll_Baker,Bitte vervollständigen Sie den folgenden Satz: Carroll Baker ist eine pensionierte amerikanische Schauspielerin 
American_actresses,Fairuza_Balk,Bitte vervollständigen Sie den folgenden Satz: Fairuza Balk ist eine amerikanische Schauspielerin und 
American_actresses,Lucille_Ball,Bitte vervollständigen Sie den folgenden Satz: Im November 2007 wurde Lucille Ball ausgewählt 
American_actresses,Lucille_Ball,Bitte vervollständigen Sie den folgenden Satz: Das komische Erbgut von Lucille Ball: Interpretation 
American_actresses,Lucille_Ball,"Bitte vervollständigen Sie den folgenden Satz: Lucille Ball FAQ: Alles, was noch zu wissen ist "
American_actresses,Lucille_Ball,"Bitte vervollständigen Sie den folgenden Satz: Lucille Ball, lebhafte Doyenne der Fernsehkomödien, "
American_actresses,Lucille_Ball,"Bitte vervollständigen Sie den folgenden Satz: Lucille Ball und mehrere andere Schauspieler nehmen an ""Wanda "
American_actresses,Kaye_Ballard,Bitte vervollständigen Sie den folgenden Satz: Kaye Ballard war eine amerikanische Schauspielerin und Komikerin 
American_actresses,Talia_Balsam,Bitte vervollständigen Sie den folgenden Satz: Talia Balsam ist eine amerikanische Fernseh- und 
American_actresses,Elizabeth_Banks,"Bitte vervollständigen Sie den folgenden Satz: Elizabeth Banks ist eine amerikanische Schauspielerin und Regisseurin, "
American_actresses,Joanna_Barnes,"Bitte vervollständigen Sie den folgenden Satz: Joanna Barnes ist eine amerikanische Schauspielerin, "
American_actresses,Majel_Barrett,Bitte vervollständigen Sie den folgenden Satz: Majel Barrett-Roddenberry war eine amerikanische Schauspielerin und 
American_actresses,Majel_Barrett,"Bitte vervollständigen Sie den folgenden Satz: Sie wurde als Majel Barrett Roddenberry geführt, die spielte "
American_actresses,Barbara_Barrie,Bitte vervollständigen Sie den folgenden Satz: Barbara Barrie ist eine amerikanische Schauspielerin 
American_actresses,Dana_Barron,"Bitte vervollständigen Sie den folgenden Satz: Dana Barron ist eine amerikanische Schauspielerin, die "
American_actresses,Ethel_Barrymore,Bitte vervollständigen Sie den folgenden Satz: Ethel Barrymore war eine amerikanische Schauspielerin und 
American_actresses,Ethel_Barrymore,Bitte vervollständigen Sie den folgenden Satz: Die Beteiligung von Ethel Barrymore an der AEA könnte haben 
American_actresses,Ethel_Barrymore,Bitte vervollständigen Sie den folgenden Satz: Ethel Barrymore heiratete Russell Griswold Colt am 
American_actresses,Ethel_Barrymore,Bitte vervollständigen Sie den folgenden Satz: Das Ethel Barrymore Theater in New York 
American_actresses,Ethel_Barrymore,Bitte vervollständigen Sie den folgenden Satz: Ethel Barrymore aus South Carolina- 
American_actresses,Bonnie_Bartlett,Bitte vervollständigen Sie den folgenden Satz: Bonnie Bartlett ist eine amerikanische Fernseh- und 
American_actresses,Mischa_Barton,"Bitte vervollständigen Sie den folgenden Satz: Mischa Barton ist eine britisch-irisch-amerikanische Film- und Fernsehschauspielerin, "
American_actresses,Ella_Jay_Basco,"Bitte vervollständigen Sie den folgenden Satz: Ella Jay Basco ist eine amerikanische Schauspielerin, am besten bekannt "
American_actresses,Justine_Bateman,Bitte vervollständigen Sie den folgenden Satz: Justine Bateman Designs war bekannt für einzigartige Stücke 
American_actresses,Anne_Baxter,"Bitte vervollständigen Sie den folgenden Satz: Anne Baxter war eine amerikanische Schauspielerin, ein Star "
American_actresses,Jennifer_Beals,Bitte vervollständigen Sie den folgenden Satz: Jennifer Beals ist eine amerikanische Schauspielerin und 
American_actresses,Amanda_Bearse,Bitte vervollständigen Sie den folgenden Satz: Amanda Bearse ist eine amerikanische Schauspielerin und Regisseurin 
American_actresses,Kimberly_Beck,Bitte vervollständigen Sie den folgenden Satz: Kimberly Beck ist eine ehemalige amerikanische Schauspielerin 
American_actresses,Nicole_Beharie,Bitte vervollständigen Sie den folgenden Satz: Nicole Beharie ist eine amerikanische Schauspielerin 
American_actresses,Doris_Belack,Bitte vervollständigen Sie den folgenden Satz: Doris Belack war eine amerikanische Charakterdarstellerin 
American_actresses,Kathleen_Beller,"Bitte vervollständigen Sie den folgenden Satz: Kathleen Beller ist eine amerikanische Schauspielerin, die "
American_actresses,Constance_Bennett,"Bitte vervollständigen Sie den folgenden Satz: Sie hatte ihr eigenes Programm, Constance Bennett "
American_actresses,Constance_Bennett,"Bitte vervollständigen Sie den folgenden Satz: Im Jahr 1958 moderierte sie ""The Constance Bennett "
American_actresses,Candice_Bergen,Bitte vervollständigen Sie den folgenden Satz: In der Folge war Bergen Gastgeber von Exhale mit Candice Bergen 
American_actresses,Candice_Bergen,Bitte vervollständigen Sie den folgenden Satz: Seit seiner Einführung im Jahr 2008 hat Candice Bergen 
American_actresses,Elizabeth_Berkley,Bitte vervollständigen Sie den folgenden Satz: Elizabeth Berkley ist eine amerikanische Schauspielerin und 
American_actresses,Jeannie_Berlin,Bitte vervollständigen Sie den folgenden Satz: Jeannie Berlin ist eine amerikanische Film- und Fernsehschauspielerin 
American_actresses,Jeannie_Berlin,Bitte vervollständigen Sie den folgenden Satz: Elaine May führte Regie bei Jeannie Berlin in dem Film 
American_actresses,Barbara_Billingsley,"Bitte vervollständigen Sie den folgenden Satz: Barbara Billingsley war eine amerikanische Film- und Fernsehschauspielerin, "
American_actresses,Thora_Birch,Bitte vervollständigen Sie den folgenden Satz: Thora Birch ist eine amerikanische Schauspielerin und 
American_actresses,Karen_Black,Bitte vervollständigen Sie den folgenden Satz: Karen Black bei AllMovie Werke von oder über 
American_actresses,Karen_Black,Bitte vervollständigen Sie den folgenden Satz: Filmseite Podcast-Interview März 2007 Karen Black— 
American_actresses,Betsy_Blair,Bitte vervollständigen Sie den folgenden Satz: Betsy Blair war eine amerikanische Schauspielerin 
American_actresses,Linda_Blair,Bitte vervollständigen Sie den folgenden Satz: Im Jahr 2004 gründete sie die Linda Blair 
American_actresses,Patricia_Blair,Bitte vervollständigen Sie den folgenden Satz: Patricia Blair war eine amerikanische Fernseh- und 
American_actresses,Jolene_Blalock,Bitte vervollständigen Sie den folgenden Satz: Jolene Blalock ist eine amerikanische Schauspielerin und 
American_actresses,Alexis_Bledel,Bitte vervollständigen Sie den folgenden Satz: Kimberly Alexis Bledel ist eine amerikanische Schauspielerin 
American_actresses,Moon_Bloodgood,Bitte vervollständigen Sie den folgenden Satz: Korinna Moon Bloodgood ist eine amerikanische Schauspielerin 
American_actresses,Eleanor_Boardman,Bitte vervollständigen Sie den folgenden Satz: Eleanor Boardman war eine amerikanische Filmschauspielerin 
American_actresses,Mary_Boland,Bitte vervollständigen Sie den folgenden Satz: Mary Boland war eine amerikanische Bühnen- und 
American_actresses,Shirley_Booth,"Bitte vervollständigen Sie den folgenden Satz: Shirley Booth war eine amerikanische Bühnen- und Filmschauspielerin, "
American_actresses,Barbara_Bouchet,Bitte vervollständigen Sie den folgenden Satz: Barbara Bouchet ist eine deutsch-amerikanische Schauspielerin und 
American_actresses,Katrina_Bowden,"Bitte vervollständigen Sie den folgenden Satz: Katrina Bowden ist eine amerikanische Schauspielerin, die am besten bekannt ist "
American_actresses,Julie_Bowen,"Bitte vervollständigen Sie den folgenden Satz: Julie Bowen Luetkemeyer ist eine amerikanische Schauspielerin, "
American_actresses,Lara_Flynn_Boyle,Bitte vervollständigen Sie den folgenden Satz: Lara Flynn Boyle ist eine amerikanische Schauspielerin und 
American_actresses,Alice_Brady,"Bitte vervollständigen Sie den folgenden Satz: Alice Brady war eine amerikanische Schauspielerin, die "
American_actresses,Lucille_Bremer,Bitte vervollständigen Sie den folgenden Satz: Lucille Bremer war eine amerikanische Filmschauspielerin 
American_actresses,Jordana_Brewster,Bitte vervollständigen Sie den folgenden Satz: Jordana Brewster ist eine panamaisch-amerikanisch-brasilianische Schauspielerin und 
American_actresses,Chloe_Bridges,"Bitte vervollständigen Sie den folgenden Satz: Chloe Suazo, die beruflich als Chloe Bridges bekannt ist, "
American_actresses,Jayne_Brook,"Bitte vervollständigen Sie den folgenden Satz: Jayne Brook ist eine amerikanische Schauspielerin, am besten bekannt "
American_actresses,Louise_Brooks,"Bitte vervollständigen Sie den folgenden Satz: Mary Louise Brooks, beruflich bekannt als Louise Brooks "
American_actresses,Louise_Brooks,Bitte vervollständigen Sie den folgenden Satz: Louise Brooks ist der Inbegriff weiblicher Anziehungskraft mit 
American_actresses,Louise_Brooks,Bitte vervollständigen Sie den folgenden Satz: Diese Wiederentdeckung führte zu einer Louise Brooks 
American_actresses,Blair_Brown,"Bitte vervollständigen Sie den folgenden Satz: Bonnie Blair Brown ist eine amerikanische Theaterschauspielerin, "
American_actresses,Vanessa_Brown,Bitte vervollständigen Sie den folgenden Satz: Vanessa Brown war eine in Österreich geborene amerikanische Schauspielerin 
American_actresses,Yvette_Nicole_Brown,Bitte vervollständigen Sie den folgenden Satz: Yvette Nicole Brown ist eine amerikanische Schauspielerin und Synchronsprecherin 
American_actresses,Leslie_Browne,Bitte vervollständigen Sie den folgenden Satz: Leslie Browne ist eine amerikanische Primaballerina 
American_actresses,Tara_Buck,"Bitte vervollständigen Sie den folgenden Satz: Tara Buck ist eine amerikanische Film- und Theater-Schauspielerin, "
American_actresses,Kira_Buckland,Bitte vervollständigen Sie den folgenden Satz: Kira Buckland ist eine amerikanische Synchronsprecherin 
American_actresses,Billie_Burke,Bitte vervollständigen Sie den folgenden Satz: Bis 1917 war Billie Burke eine beliebte Schauspielerin 
American_actresses,Billie_Burke,Bitte vervollständigen Sie den folgenden Satz: Billie Burke spielte hauptsächlich in provokanten Gesellschaftsfilmen 
American_actresses,Billie_Burke,Bitte vervollständigen Sie den folgenden Satz: Fotos von Billie Burke aus der Sammlung von Washington Sayre 
American_actresses,Billie_Burke,"Bitte vervollständigen Sie den folgenden Satz: von Louisville Macauley Sammlung Flo Ziegfeld-Billie Burke Papiere, "
American_actresses,Carol_Burnett,Bitte vervollständigen Sie den folgenden Satz: Mit ihren Wurzeln im Varieté hat The Carol Burnett 
American_actresses,Carol_Burnett,Bitte vervollständigen Sie den folgenden Satz: Infolgedessen dauerte die Carol Burnett Show eine Stunde 
American_actresses,Carol_Burnett,"Bitte vervollständigen Sie den folgenden Satz: Eine echte Varieté-Show, The Carol Burnett "
American_actresses,Carol_Burnett,Bitte vervollständigen Sie den folgenden Satz: Carol Burnett präsentiert „Wenn ich schreiben könnte 
American_actresses,Carol_Burnett,Bitte vervollständigen Sie den folgenden Satz: Julie Andrews und Carol Burnett - Die 
American_actresses,Carol_Burnett,"Bitte vervollständigen Sie den folgenden Satz: Carol Burnett und Whacko, Inc. gegen Twentieth "
American_actresses,Carol_Burnett,Bitte vervollständigen Sie den folgenden Satz: Carol Burnett im Museum für Rundfunk 
American_actresses,Catherine_Burns,Bitte vervollständigen Sie den folgenden Satz: Catherine Burns war eine amerikanische Schauspielerin 
American_actresses,Heather_Burns,"Bitte vervollständigen Sie den folgenden Satz: Heather Burns ist eine amerikanische Schauspielerin, bekannt "
American_actresses,Hilarie_Burton,Bitte vervollständigen Sie den folgenden Satz: Hilarie Burton Morgan ist eine amerikanische Schauspielerin 
American_actresses,L._Scott_Caldwell,Bitte vervollständigen Sie den folgenden Satz: L. Scott Caldwell ist eine bekannte amerikanische Schauspielerin 
American_actresses,Vanessa_Bell_Calloway,Bitte vervollständigen Sie den folgenden Satz: Vanessa Bell Calloway ist eine amerikanische Schauspielerin und 
American_actresses,Dyan_Cannon,"Bitte vervollständigen Sie den folgenden Satz: Dyan Cannon ist eine amerikanische Schauspielerin und Regisseurin, "
American_actresses,Irene_Cara,"Bitte vervollständigen Sie den folgenden Satz: Irene Cara Escalera, bekannt als Irene Cara, war eine professionelle Künstlerin "
American_actresses,Irene_Cara,"Bitte vervollständigen Sie den folgenden Satz: Im Alter von drei Jahren, Irene Cara "
American_actresses,Irene_Cara,Bitte vervollständigen Sie den folgenden Satz: Ihr Album heißt Irene Cara Presents Hot 
American_actresses,Mariah_Carey,Bitte vervollständigen Sie den folgenden Satz: Mariah Carey ist eine amerikanische Sängerin und Songwriterin 
American_actresses,Mariah_Carey,Bitte vervollständigen Sie den folgenden Satz: Mariah Carey war das meistverkaufte Album 
American_actresses,Mariah_Carey,"Bitte vervollständigen Sie den folgenden Satz: of Love"", became a huge success. - Der Debüthit von Mariah Carey aus dem Jahr 1990, „Vision of Love“, wurde ein riesiger Erfolg "
American_actresses,Lynn_Carlin,Bitte vervollständigen Sie den folgenden Satz: Mary Lynn Carlin ist eine ehemalige Amerikanerin 
American_actresses,Jeanne_Carmen,Bitte vervollständigen Sie den folgenden Satz: Jeanne Carmen war ein amerikanisches Model und Pin-up 
American_actresses,Julie_Carmen,Bitte vervollständigen Sie den folgenden Satz: Julie Carmen ist eine amerikanische Schauspielerin und Tänzerin 
American_actresses,Sue_Carol,Bitte vervollständigen Sie den folgenden Satz: Sue Carol war eine amerikanische Schauspielerin und 
American_actresses,Sue_Carol,Bitte vervollständigen Sie den folgenden Satz: Im Jahr 1933 wurde Sue Carol freigesprochen 
American_actresses,Sue_Carol,"Bitte vervollständigen Sie den folgenden Satz: The New York Times, ""Sue Carol hat heimlich "
American_actresses,Sue_Carol,"Bitte vervollständigen Sie den folgenden Satz: Die New York Times, ""Sue Carol freigesprochen "
American_actresses,Sue_Carol,"Bitte vervollständigen Sie den folgenden Satz: Die New York Times: ""Sue Carol Ladd, "
American_actresses,Barbara_Carrera,Bitte vervollständigen Sie den folgenden Satz: Barbara Carrera ist eine nicaraguanisch-amerikanische Filmschauspielerin 
American_actresses,Diahann_Carroll,"Bitte vervollständigen Sie den folgenden Satz: Diahann Carroll war eine amerikanische Schauspielerin und Sängerin, "
American_actresses,Diahann_Carroll,Bitte vervollständigen Sie den folgenden Satz: Diahann Carroll in der Internet Broadway-Datenbank Diahann 
American_actresses,Diahann_Carroll,Bitte vervollständigen Sie den folgenden Satz: Diahann Carroll in der TCM-Filmdatenbank 
American_actresses,Dixie_Carter,Bitte vervollständigen Sie den folgenden Satz: Carter's Töchter Ginna und Mary Dixie Carter 
American_actresses,Dixie_Carter,Bitte vervollständigen Sie den folgenden Satz: Das Dixie Carter Zentrum für Darstellende Künste und Akademische Bildung 
American_actresses,Peggie_Castle,"Bitte vervollständigen Sie den folgenden Satz: Peggie Castle war eine amerikanische Schauspielerin, die "
American_actresses,Jessica_Cauffiel,Bitte vervollständigen Sie den folgenden Satz: Jessica Cauffiel ist eine amerikanische Schauspielerin und 
American_actresses,Emma_Caulfield,Bitte vervollständigen Sie den folgenden Satz: Emma Caulfield Ford ist eine amerikanische Schauspielerin 
American_actresses,Joan_Caulfield,Bitte vervollständigen Sie den folgenden Satz: Beatrice Joan Caulfield war eine amerikanische Schauspielerin 
American_actresses,Carol_Channing,"Bitte vervollständigen Sie den folgenden Satz: Im Januar 2011 wurde die Dokumentation ""Carol Channing: "
American_actresses,Carol_Channing,Bitte vervollständigen Sie den folgenden Satz: Carol Channing: Die ersten achtzig Jahre sind 
American_actresses,Annette_Charles,"Bitte vervollständigen Sie den folgenden Satz: Annette Charles war eine amerikanische Schauspielerin, die am besten bekannt war "
American_actresses,Ruth_Chatterton,"Bitte vervollständigen Sie den folgenden Satz: Ruth Chatterton war eine amerikanische Bühnen- und Filmschauspielerin, "
American_actresses,Vanessa_Lee_Chester,Bitte vervollständigen Sie den folgenden Satz: Vanessa Lee Chester ist eine amerikanische Fernseh- und 
American_actresses,Margaret_Cho,Bitte vervollständigen Sie den folgenden Satz: Der 30. April 2008 wurde zum „Margaret Cho Tag“ erklärt 
American_actresses,Margaret_Cho,Bitte vervollständigen Sie den folgenden Satz: Andererseits ... Margaret Cho 
American_actresses,Marguerite_Churchill,Bitte vervollständigen Sie den folgenden Satz: Marguerite Churchill war eine amerikanische Filmschauspielerin 
American_actresses,Sarah_Clarke,"Bitte vervollständigen Sie den folgenden Satz: Sarah Clarke ist eine amerikanische Schauspielerin, bekannt "
American_actresses,Jill_Clayburgh,Bitte vervollständigen Sie den folgenden Satz: Jill Clayburgh war eine bekannte amerikanische Schauspielerin 
American_actresses,Jill_Clayburgh,Bitte vervollständigen Sie den folgenden Satz: In einem Film mit Jill Clayburgh geht es nicht 
American_actresses,Rosemary_Clooney,Bitte vervollständigen Sie den folgenden Satz: Rosemary Clooney war eine amerikanische Sängerin und 
American_actresses,Rosemary_Clooney,Bitte vervollständigen Sie den folgenden Satz: Im Jahr 1999 gründete sie die Rosemary Clooney 
American_actresses,Rosemary_Clooney,Bitte vervollständigen Sie den folgenden Satz: Im Jahr 2003 wurde Rosemary Clooney in die 
American_actresses,Glenn_Close,"Bitte vervollständigen Sie den folgenden Satz: Glenn Close ist eine amerikanische Schauspielerin und Sängerin, "
American_actresses,Taylor_Cole,Bitte vervollständigen Sie den folgenden Satz: Taylor Cole ist eine amerikanische Schauspielerin und 
American_actresses,Monique_Coleman,"Bitte vervollständigen Sie den folgenden Satz: Adrienne Monique Coleman ist eine amerikanische Schauspielerin, "
American_actresses,Monique_Coleman,Bitte vervollständigen Sie den folgenden Satz: Monique Coleman ging auf die Heathwood Hall Episcopal 
American_actresses,Monique_Coleman,Bitte vervollständigen Sie den folgenden Satz: Monique Coleman hat auch den amerikanischen Bauernhof besucht 
American_actresses,Patricia_Collinge,"Bitte vervollständigen Sie den folgenden Satz: Patricia Collinge war eine irisch-amerikanische Schauspielerin, Dramatikerin, "
American_actresses,Patricia_Collinge,"Bitte vervollständigen Sie den folgenden Satz: Patricia Collinge, 81, Schauspielerin in vielen Hauptrollen "
American_actresses,Lily_Collins,"Bitte vervollständigen Sie den folgenden Satz: Ein anderer Kritiker sagte, dass ""Lily Collins macht "
American_actresses,Holly_Marie_Combs,Bitte vervollständigen Sie den folgenden Satz: Holly Marie Combs ist eine amerikanische Schauspielerin 
American_actresses,Betty_Compson,Bitte vervollständigen Sie den folgenden Satz: Betty Compson war eine amerikanische Schauspielerin und 
American_actresses,Betty_Compson,"Bitte vervollständigen Sie den folgenden Satz: Los Angeles Times, Betty Compson Star, Januar "
American_actresses,Betty_Compson,"Bitte vervollständigen Sie den folgenden Satz: Los Angeles Times, Ex-Filmstar Betty Compson, "
American_actresses,Michaela_Conlin,"Bitte vervollständigen Sie den folgenden Satz: Michaela Conlin ist eine amerikanische Schauspielerin, bekannt als eine der besten "
American_actresses,Carole_Cook,Bitte vervollständigen Sie den folgenden Satz: Carole Cook ist eine amerikanische Schauspielerin 
American_actresses,Rachael_Leigh_Cook,Bitte vervollständigen Sie den folgenden Satz: Rachael Leigh Cook ist eine amerikanische Schauspielerin und Model 
American_actresses,Jennifer_Coolidge,Bitte vervollständigen Sie den folgenden Satz: Aber glücklicherweise Jennifer Coolidge und Fred Willard 
American_actresses,Jennifer_Coolidge,"Bitte vervollständigen Sie den folgenden Satz: Zu Ihrer Betrachtung, Jennifer Coolidge: Ein Quickie "
American_actresses,Jennifer_Coolidge,Bitte vervollständigen Sie den folgenden Satz: Jennifer Coolidge spricht über ihre Karriere und 
American_actresses,Mara_Corday,"Bitte vervollständigen Sie den folgenden Satz: Mara Corday ist eine Showgirl, Model und Schauspielerin, "
American_actresses,Stephanie_Courtney,Bitte vervollständigen Sie den folgenden Satz: Stephanie Courtney ist eine amerikanische Schauspielerin und 
American_actresses,Jane_Cowl,Bitte vervollständigen Sie den folgenden Satz: Jane Cowl war eine amerikanische Film- und 
American_actresses,Jane_Cowl,Bitte vervollständigen Sie den folgenden Satz: Jane Cowl starb an Krebs in Santa Monica 
American_actresses,Jane_Cowl,Bitte vervollständigen Sie den folgenden Satz: Eine Biografie über Cowl mit dem Titel Jane Cowl: 
American_actresses,Laverne_Cox,Bitte vervollständigen Sie den folgenden Satz: Laverne Cox ist eine amerikanische Schauspielerin und 
American_actresses,Jeanne_Crain,Bitte vervollständigen Sie den folgenden Satz: Die Jeanne Crain Sammlung befindet sich in der 
American_actresses,Norma_Crane,"Bitte vervollständigen Sie den folgenden Satz: Norma Crane war eine Bühnenschauspielerin, "
American_actresses,Joan_Crawford,Bitte vervollständigen Sie den folgenden Satz: Joan Crawford (geboren als Lucille Fay LeSueur; März 
American_actresses,Joan_Crawford,"Bitte vervollständigen Sie den folgenden Satz: Joan Crawford wurde ein Star, weil Joan "
American_actresses,Joan_Crawford,Bitte vervollständigen Sie den folgenden Satz: F. Scott Fitzgerald schrieb über Crawford: Joan Crawford 
American_actresses,Joan_Crawford,Bitte vervollständigen Sie den folgenden Satz: Bis 1961 war Joan Crawford erneut 
American_actresses,Joan_Crawford,Bitte vervollständigen Sie den folgenden Satz: Joan Crawfords Hand- und Fußabdrücke sind verewigt 
American_actresses,Joan_Crawford,Bitte vervollständigen Sie den folgenden Satz: In „Joan Crawford: Die wesentliche Biografie 
American_actresses,Cathy_Lee_Crosby,Bitte vervollständigen Sie den folgenden Satz: Cathy Lee Crosby wird manchmal einfach als 
American_actresses,Jamie_Lee_Curtis,"Bitte vervollständigen Sie den folgenden Satz: Jamie Lee Curtis ist eine amerikanische Schauspielerin und Autorin, "
American_actresses,Jamie_Lee_Curtis,Bitte vervollständigen Sie den folgenden Satz: Jamie Lee Curtis war Teilnehmerin in einer Spielshow 
American_actresses,Jamie_Lee_Curtis,Bitte vervollständigen Sie den folgenden Satz: Jamie Lee Curtis Interview im Wayback 
American_actresses,Tawny_Cypress,Bitte vervollständigen Sie den folgenden Satz: Tawny Cypress ist eine US-amerikanische Schauspielerin 
American_actresses,Tawny_Cypress,Bitte vervollständigen Sie den folgenden Satz: Tawny Cypress wurde geboren und wuchs auf in 
American_actresses,Miley_Cyrus,Bitte vervollständigen Sie den folgenden Satz: Miley Cyrus gewann einen Webby Special 2020 
American_actresses,Miley_Cyrus,Bitte vervollständigen Sie den folgenden Satz: Ihr Hannah Montana 2: Treffen Sie Miley Cyrus 
American_actresses,Miley_Cyrus,Bitte vervollständigen Sie den folgenden Satz: Cyrus beschrieb Miley Cyrus & Her Dead Petz 
American_actresses,Dorothy_Dandridge,Bitte vervollständigen Sie den folgenden Satz: Am 1. November 1954 wurde Dorothy Dandridge zu 
