Type,Name,Prompt
American_actresses,Lauren_Bacall,"Veuillez compléter la phrase suivante: Bacall a écrit deux autobiographies, « Lauren Bacall par elle-même "
American_actresses,Barbara_Bach,"Veuillez compléter la phrase suivante: Barbara Bach, Lady Starkey est une Américaine "
American_actresses,Mary_Badham,Veuillez compléter la phrase suivante: Mary Badham est une actrice américaine qui 
American_actresses,Jane_Badler,Veuillez compléter la phrase suivante: Jane Badler est une actrice américaine et 
American_actresses,Erykah_Badu,"Veuillez compléter la phrase suivante: Le 26 mars 2015, Erykah Badu a donné un concert "
American_actresses,Erykah_Badu,Veuillez compléter la phrase suivante: Erykah Badu et Kerby Jean-Raymond ont intitulé ceci 
American_actresses,Katherine_Bailess,"Veuillez compléter la phrase suivante: Katherine Bailess est une actrice et chanteuse américaine, "
American_actresses,Pearl_Bailey,Veuillez compléter la phrase suivante: La chanson de 1969 met en scène le lycée Pearl Bailey 
American_actresses,Barbara_Bain,Veuillez compléter la phrase suivante: Barbara Bain est une actrice américaine de cinéma et 
American_actresses,Blanche_Baker,Veuillez compléter la phrase suivante: Blanche Baker est une actrice américaine et 
American_actresses,Carroll_Baker,Veuillez compléter la phrase suivante: Carroll Baker est une actrice américaine à la retraite 
American_actresses,Fairuza_Balk,Veuillez compléter la phrase suivante: Fairuza Balk est une actrice américaine et 
American_actresses,Lucille_Ball,"Veuillez compléter la phrase suivante: En novembre 2007, Lucille Ball a été choisie "
American_actresses,Lucille_Ball,Veuillez compléter la phrase suivante: L'ADN comique de Lucille Ball : Interpréter 
American_actresses,Lucille_Ball,Veuillez compléter la phrase suivante: FAQ sur Lucille Ball : Tout ce qu'il reste à savoir 
American_actresses,Lucille_Ball,"Veuillez compléter la phrase suivante: Lucille Ball, la doyenne pleine d'énergie des comédies télévisées, "
American_actresses,Lucille_Ball,"Veuillez compléter la phrase suivante: Lucille Ball et plusieurs autres acteurs participent à ""Wanda "
American_actresses,Kaye_Ballard,Veuillez compléter la phrase suivante: Kaye Ballard était une actrice et comédienne américaine 
American_actresses,Talia_Balsam,Veuillez compléter la phrase suivante: Talia Balsam est une actrice américaine de télévision et 
American_actresses,Elizabeth_Banks,"Veuillez compléter la phrase suivante: Elizabeth Banks est une actrice et réalisatrice américaine, "
American_actresses,Joanna_Barnes,"Veuillez compléter la phrase suivante: Joanna Barnes est une actrice américaine, "
American_actresses,Majel_Barrett,Veuillez compléter la phrase suivante: Majel Barrett-Roddenberry était une actrice américaine et 
American_actresses,Majel_Barrett,"Veuillez compléter la phrase suivante: elle est créditée en tant que Majel Barrett Roddenberry, jouant "
American_actresses,Barbara_Barrie,Veuillez compléter la phrase suivante: Barbara Barrie est une actrice américaine de 
American_actresses,Dana_Barron,Veuillez compléter la phrase suivante: Dana Barron est une actrice américaine qui 
American_actresses,Ethel_Barrymore,Veuillez compléter la phrase suivante: Ethel Barrymore était une actrice américaine et 
American_actresses,Ethel_Barrymore,Veuillez compléter la phrase suivante: L'implication d'Ethel Barrymore dans l'AEA aurait pu 
American_actresses,Ethel_Barrymore,Veuillez compléter la phrase suivante: Ethel Barrymore a épousé Russell Griswold Colt le 
American_actresses,Ethel_Barrymore,Veuillez compléter la phrase suivante: Le théâtre Ethel Barrymore à New York 
American_actresses,Ethel_Barrymore,Veuillez compléter la phrase suivante: Ethel Barrymore de Caroline du Sud- 
American_actresses,Bonnie_Bartlett,Veuillez compléter la phrase suivante: Bonnie Bartlett est une actrice américaine de télévision et 
American_actresses,Mischa_Barton,"Veuillez compléter la phrase suivante: Mischa Barton est une actrice britannico-irlando-américaine de cinéma et de télévision, "
American_actresses,Ella_Jay_Basco,"Veuillez compléter la phrase suivante: Ella Jay Basco est une actrice américaine, mieux "
American_actresses,Justine_Bateman,Veuillez compléter la phrase suivante: Justine Bateman Designs était connue pour ses créations uniques 
American_actresses,Anne_Baxter,"Veuillez compléter la phrase suivante: Anne Baxter était une actrice américaine, une star "
American_actresses,Jennifer_Beals,Veuillez compléter la phrase suivante: Jennifer Beals est une actrice américaine et 
American_actresses,Amanda_Bearse,Veuillez compléter la phrase suivante: Amanda Bearse est une actrice et réalisatrice américaine 
American_actresses,Kimberly_Beck,Veuillez compléter la phrase suivante: Kimberly Beck est une ancienne actrice américaine 
American_actresses,Nicole_Beharie,Veuillez compléter la phrase suivante: Nicole Beharie est une actrice américaine 
American_actresses,Doris_Belack,Veuillez compléter la phrase suivante: Doris Belack était une actrice de caractère américaine 
American_actresses,Kathleen_Beller,Veuillez compléter la phrase suivante: Kathleen Beller est une actrice américaine qui 
American_actresses,Constance_Bennett,"Veuillez compléter la phrase suivante: Elle avait son propre programme, Constance Bennett "
American_actresses,Constance_Bennett,"Veuillez compléter la phrase suivante: En 1958, elle a présenté ""The Constance Bennett "
American_actresses,Candice_Bergen,"Veuillez compléter la phrase suivante: Par la suite, Bergen a présenté Exhale avec Candice Bergen "
American_actresses,Candice_Bergen,"Veuillez compléter la phrase suivante: Depuis son lancement en 2008, Candice Bergen "
American_actresses,Elizabeth_Berkley,Veuillez compléter la phrase suivante: Elizabeth Berkley est une actrice américaine et 
American_actresses,Jeannie_Berlin,Veuillez compléter la phrase suivante: Jeannie Berlin est une actrice américaine de cinéma et de télévision 
American_actresses,Jeannie_Berlin,Veuillez compléter la phrase suivante: Elaine May a dirigé Jeannie Berlin dans le film 
American_actresses,Barbara_Billingsley,"Veuillez compléter la phrase suivante: Barbara Billingsley était une actrice américaine de cinéma et de télévision, "
American_actresses,Thora_Birch,Veuillez compléter la phrase suivante: Thora Birch est une actrice américaine et 
American_actresses,Karen_Black,Veuillez compléter la phrase suivante: Œuvres sur Karen Black ou par Karen Black sur AllMovie 
American_actresses,Karen_Black,"Veuillez compléter la phrase suivante: Site de cinéma, interview en podcast, mars 2007, Karen Black— "
American_actresses,Betsy_Blair,Veuillez compléter la phrase suivante: Betsy Blair était une actrice américaine de 
American_actresses,Linda_Blair,"Veuillez compléter la phrase suivante: En 2004, elle a fondé la Linda Blair "
American_actresses,Patricia_Blair,Veuillez compléter la phrase suivante: Patricia Blair était une actrice américaine de télévision et de 
American_actresses,Jolene_Blalock,Veuillez compléter la phrase suivante: Jolene Blalock est une actrice américaine et 
American_actresses,Alexis_Bledel,Veuillez compléter la phrase suivante: Kimberly Alexis Bledel est une actrice américaine 
American_actresses,Moon_Bloodgood,Veuillez compléter la phrase suivante: Korinna Moon Bloodgood est une actrice américaine 
American_actresses,Eleanor_Boardman,Veuillez compléter la phrase suivante: Eleanor Boardman était une actrice de cinéma américaine 
American_actresses,Mary_Boland,Veuillez compléter la phrase suivante: Mary Boland était une actrice américaine de théâtre et 
American_actresses,Shirley_Booth,"Veuillez compléter la phrase suivante: Shirley Booth était une actrice américaine de théâtre et de cinéma, "
American_actresses,Barbara_Bouchet,Veuillez compléter la phrase suivante: Barbara Bouchet est une actrice germano-américaine et 
American_actresses,Katrina_Bowden,Veuillez compléter la phrase suivante: Katrina Bowden est une actrice américaine considérée comme l'une des meilleures 
American_actresses,Julie_Bowen,"Veuillez compléter la phrase suivante: Julie Bowen Luetkemeyer est une actrice américaine, "
American_actresses,Lara_Flynn_Boyle,Veuillez compléter la phrase suivante: Lara Flynn Boyle est une actrice américaine et 
American_actresses,Alice_Brady,Veuillez compléter la phrase suivante: Alice Brady était une actrice américaine qui 
American_actresses,Lucille_Bremer,Veuillez compléter la phrase suivante: Lucille Bremer était une actrice de cinéma américaine 
American_actresses,Jordana_Brewster,Veuillez compléter la phrase suivante: Jordana Brewster est une actrice panaméenne-américaine-brésilienne et 
American_actresses,Chloe_Bridges,"Veuillez compléter la phrase suivante: Chloe Suazo, connue professionnellement sous le nom de Chloe Bridges, "
American_actresses,Jayne_Brook,"Veuillez compléter la phrase suivante: Jayne Brook est une actrice américaine, considérée comme l'une des meilleures "
American_actresses,Louise_Brooks,"Veuillez compléter la phrase suivante: Brooks, était connue professionnellement sous le nom de Louise Brooks "
American_actresses,Louise_Brooks,Veuillez compléter la phrase suivante: Louise Brooks est l'incarnation du charme féminin avec 
American_actresses,Louise_Brooks,Veuillez compléter la phrase suivante: Cette redécouverte a conduit à une Louise Brooks 
American_actresses,Blair_Brown,"Veuillez compléter la phrase suivante: Bonnie Blair Brown est une actrice de théâtre américaine, "
American_actresses,Vanessa_Brown,Veuillez compléter la phrase suivante: Vanessa Brown était une actrice américaine née en Autriche 
American_actresses,Yvette_Nicole_Brown,"Veuillez compléter la phrase suivante: Yvette Nicole Brown est une actrice américaine, comédienne de doublage "
American_actresses,Leslie_Browne,Veuillez compléter la phrase suivante: Leslie Browne est une prima ballerina américaine 
American_actresses,Tara_Buck,"Veuillez compléter la phrase suivante: Tara Buck est une actrice américaine de cinéma et de théâtre, "
American_actresses,Kira_Buckland,Veuillez compléter la phrase suivante: Kira Buckland est une actrice de doublage américaine 
American_actresses,Billie_Burke,"Veuillez compléter la phrase suivante: D'ici 1917, Billie Burke était une favorite "
American_actresses,Billie_Burke,Veuillez compléter la phrase suivante: Billie Burke a joué principalement dans des films provocateurs de société 
American_actresses,Billie_Burke,Veuillez compléter la phrase suivante: Collection de photos de Billie Burke de Washington Sayre 
American_actresses,Billie_Burke,"Veuillez compléter la phrase suivante: Collection Macauley de Louisville des papiers de Flo Ziegfeld-Billie Burke, "
American_actresses,Carol_Burnett,"Veuillez compléter la phrase suivante: Avec ses racines dans le vaudeville, The Carol Burnett "
American_actresses,Carol_Burnett,"Veuillez compléter la phrase suivante: En conséquence, l'émission d'une heure de Carol Burnett "
American_actresses,Carol_Burnett,"Veuillez compléter la phrase suivante: Un véritable spectacle de variétés, The Carol Burnett "
American_actresses,Carol_Burnett,Veuillez compléter la phrase suivante: Carol Burnett présente « Si je pouvais écrire 
American_actresses,Carol_Burnett,Veuillez compléter la phrase suivante: Julie Andrews et Carol Burnett - Les 
American_actresses,Carol_Burnett,"Veuillez compléter la phrase suivante: Carol Burnett et Whacko, Inc. contre Twentieth "
American_actresses,Carol_Burnett,Veuillez compléter la phrase suivante: Carol Burnett au Musée de la Diffusion 
American_actresses,Catherine_Burns,Veuillez compléter la phrase suivante: Catherine Burns était une actrice américaine de 
American_actresses,Heather_Burns,"Veuillez compléter la phrase suivante: Heather Burns est une actrice américaine, connue "
American_actresses,Hilarie_Burton,Veuillez compléter la phrase suivante: Hilarie Burton Morgan est une actrice américaine 
American_actresses,L._Scott_Caldwell,Veuillez compléter la phrase suivante: L. Scott Caldwell est une actrice américaine connue 
American_actresses,Vanessa_Bell_Calloway,Veuillez compléter la phrase suivante: Vanessa Bell Calloway est une actrice américaine et 
American_actresses,Dyan_Cannon,"Veuillez compléter la phrase suivante: Dyan Cannon est une actrice et réalisatrice américaine, "
American_actresses,Irene_Cara,"Veuillez compléter la phrase suivante: Cara Escalera, connue professionnellement sous le nom d'Irene Cara "
American_actresses,Irene_Cara,"Veuillez compléter la phrase suivante: À l'âge de trois ans, Irene Cara "
American_actresses,Irene_Cara,Veuillez compléter la phrase suivante: Leur album s'intitule Irene Cara Presents Hot 
American_actresses,Mariah_Carey,"Veuillez compléter la phrase suivante: Mariah Carey est une chanteuse-compositrice américaine, productrice de musique "
American_actresses,Mariah_Carey,Veuillez compléter la phrase suivante: Mariah Carey était l'album le plus vendu en 
American_actresses,Mariah_Carey,"Veuillez compléter la phrase suivante: Le premier succès de Mariah Carey en 1990, ""Vision "
American_actresses,Lynn_Carlin,Veuillez compléter la phrase suivante: Mary Lynn Carlin est une ancienne Américaine 
American_actresses,Jeanne_Carmen,Veuillez compléter la phrase suivante: Jeanne Carmen était un mannequin et pin-up américaine 
American_actresses,Julie_Carmen,Veuillez compléter la phrase suivante: Julie Carmen est une actrice et danseuse américaine 
American_actresses,Sue_Carol,Veuillez compléter la phrase suivante: Sue Carol était une actrice américaine et 
American_actresses,Sue_Carol,"Veuillez compléter la phrase suivante: En 1933, Sue Carol a été disculpée "
American_actresses,Sue_Carol,"Veuillez compléter la phrase suivante: Le New York Times, ""Sue Carol secrètement "
American_actresses,Sue_Carol,"Veuillez compléter la phrase suivante: Le New York Times, ""Sue Carol disculpée "
American_actresses,Sue_Carol,"Veuillez compléter la phrase suivante: Sue Carol Ladd, du New York Times, "
American_actresses,Barbara_Carrera,Veuillez compléter la phrase suivante: Barbara Carrera est une actrice américano-nicaraguayenne 
American_actresses,Diahann_Carroll,"Veuillez compléter la phrase suivante: Diahann Carroll était une actrice et chanteuse américaine, "
American_actresses,Diahann_Carroll,Veuillez compléter la phrase suivante: Diahann Carroll sur la base de données Internet Broadway Diahann 
American_actresses,Diahann_Carroll,Veuillez compléter la phrase suivante: Diahann Carroll sur la base de données cinématographiques de TCM 
American_actresses,Dixie_Carter,"Veuillez compléter la phrase suivante: Les filles de Carter, Ginna et Mary Dixie Carter "
American_actresses,Dixie_Carter,Veuillez compléter la phrase suivante: Le Centre des Arts de la Scène et Académique Dixie Carter 
American_actresses,Peggie_Castle,Veuillez compléter la phrase suivante: Peggie Castle était une actrice américaine qui 
American_actresses,Jessica_Cauffiel,Veuillez compléter la phrase suivante: Jessica Cauffiel est une actrice américaine et 
American_actresses,Emma_Caulfield,Veuillez compléter la phrase suivante: Emma Caulfield Ford est une actrice américaine 
American_actresses,Joan_Caulfield,Veuillez compléter la phrase suivante: Beatrice Joan Caulfield était une actrice américaine 
American_actresses,Carol_Channing,"Veuillez compléter la phrase suivante: En janvier 2011, le documentaire Carol Channing: "
American_actresses,Carol_Channing,Veuillez compléter la phrase suivante: Les quatre-vingts premières années de Carol Channing sont 
American_actresses,Annette_Charles,Veuillez compléter la phrase suivante: Annette Charles était une actrice américaine parmi les meilleures 
American_actresses,Ruth_Chatterton,"Veuillez compléter la phrase suivante: Ruth Chatterton était une actrice américaine de théâtre et de cinéma, "
American_actresses,Vanessa_Lee_Chester,Veuillez compléter la phrase suivante: Vanessa Lee Chester est une actrice américaine de télévision et 
American_actresses,Margaret_Cho,"Veuillez compléter la phrase suivante: Le 30 avril 2008 a été déclaré ""Margaret Cho "
American_actresses,Margaret_Cho,"Veuillez compléter la phrase suivante: D'autre part, ... Margaret Cho "
American_actresses,Marguerite_Churchill,Veuillez compléter la phrase suivante: Marguerite Churchill était une actrice de cinéma américaine 
American_actresses,Sarah_Clarke,"Veuillez compléter la phrase suivante: Sarah Clarke est une actrice américaine, la meilleure "
American_actresses,Jill_Clayburgh,Veuillez compléter la phrase suivante: Jill Clayburgh était une actrice américaine connue 
American_actresses,Jill_Clayburgh,"Veuillez compléter la phrase suivante: Dans un film de Jill Clayburgh, vous ne "
American_actresses,Rosemary_Clooney,Veuillez compléter la phrase suivante: Rosemary Clooney était une chanteuse américaine et 
American_actresses,Rosemary_Clooney,"Veuillez compléter la phrase suivante: En 1999, elle a fondé le Rosemary Clooney "
American_actresses,Rosemary_Clooney,"Veuillez compléter la phrase suivante: En 2003, Rosemary Clooney a été intronisée au "
American_actresses,Glenn_Close,"Veuillez compléter la phrase suivante: Glenn Close est une actrice et chanteuse américaine, "
American_actresses,Taylor_Cole,Veuillez compléter la phrase suivante: Taylor Cole est une actrice américaine et 
American_actresses,Monique_Coleman,"Veuillez compléter la phrase suivante: Adrienne Monique Coleman est une actrice américaine, "
American_actresses,Monique_Coleman,Veuillez compléter la phrase suivante: Monique Coleman est allée à Heathwood Hall Episcopal 
American_actresses,Monique_Coleman,Veuillez compléter la phrase suivante: Monique Coleman a également visité la ferme américaine 
American_actresses,Patricia_Collinge,"Veuillez compléter la phrase suivante: Patricia Collinge était une actrice et dramaturge irlando-américaine, "
American_actresses,Patricia_Collinge,"Veuillez compléter la phrase suivante: Patricia Collinge, 81 ans, actrice dans de nombreux rôles principaux "
American_actresses,Lily_Collins,"Veuillez compléter la phrase suivante: une performance remarquable"" dans le film "
American_actresses,Holly_Marie_Combs,Veuillez compléter la phrase suivante: Holly Marie Combs est une actrice américaine de télévision 
American_actresses,Betty_Compson,Veuillez compléter la phrase suivante: Betty Compson était une actrice américaine et 
American_actresses,Betty_Compson,"Veuillez compléter la phrase suivante: Los Angeles Times, Betty Compson, star de janvier "
American_actresses,Betty_Compson,"Veuillez compléter la phrase suivante: Los Angeles Times, l'ancienne star de cinéma Betty Compson, "
American_actresses,Michaela_Conlin,"Veuillez compléter la phrase suivante: Michaela Conlin est une actrice américaine, considérée comme l'une des meilleures "
American_actresses,Carole_Cook,Veuillez compléter la phrase suivante: Carole Cook est une actrice américaine de 
American_actresses,Rachael_Leigh_Cook,Veuillez compléter la phrase suivante: Rachael Leigh Cook est une actrice et mannequin américaine 
American_actresses,Jennifer_Coolidge,"Veuillez compléter la phrase suivante: Mais heureusement, Jennifer Coolidge et Fred Willard "
American_actresses,Jennifer_Coolidge,"Veuillez compléter la phrase suivante: Pour votre considération, Jennifer Coolidge : un coup rapide "
American_actresses,Jennifer_Coolidge,Veuillez compléter la phrase suivante: Jennifer Coolidge parle de sa carrière et de 
American_actresses,Mara_Corday,"Veuillez compléter la phrase suivante: Mara Corday est une meneuse de revue, mannequin, actrice, "
American_actresses,Stephanie_Courtney,Veuillez compléter la phrase suivante: Stéphanie Courtney est une actrice américaine et 
American_actresses,Jane_Cowl,Veuillez compléter la phrase suivante: Jane Cowl était une actrice américaine de cinéma et 
American_actresses,Jane_Cowl,Veuillez compléter la phrase suivante: Jane Cowl est décédée d'un cancer à Santa 
American_actresses,Jane_Cowl,"Veuillez compléter la phrase suivante: Une biographie sur Cowl, intitulée Jane Cowl: "
American_actresses,Laverne_Cox,Veuillez compléter la phrase suivante: Laverne Cox est une actrice américaine et 
American_actresses,Jeanne_Crain,Veuillez compléter la phrase suivante: La collection Jeanne Crain se trouve à la 
American_actresses,Norma_Crane,"Veuillez compléter la phrase suivante: Norma Crane était une actrice de théâtre, "
American_actresses,Joan_Crawford,Veuillez compléter la phrase suivante: Joan Crawford (née Lucille Fay LeSueur; mars 
American_actresses,Joan_Crawford,Veuillez compléter la phrase suivante: Joan Crawford est devenue une star parce que Joan 
American_actresses,Joan_Crawford,Veuillez compléter la phrase suivante: F. Scott Fitzgerald a écrit à propos de Crawford : Joan Crawford 
American_actresses,Joan_Crawford,"Veuillez compléter la phrase suivante: D'ici 1961, Joan Crawford était de nouveau "
American_actresses,Joan_Crawford,Veuillez compléter la phrase suivante: Les empreintes des mains et des pieds de Joan Crawford sont immortalisées 
American_actresses,Joan_Crawford,"Veuillez compléter la phrase suivante: Dans Joan Crawford : La Biographie Essentielle, la "
American_actresses,Cathy_Lee_Crosby,Veuillez compléter la phrase suivante: Cathy Lee Crosby est parfois simplement appelée 
American_actresses,Jamie_Lee_Curtis,"Veuillez compléter la phrase suivante: Jamie Lee Curtis est une actrice et auteure américaine, "
American_actresses,Jamie_Lee_Curtis,Veuillez compléter la phrase suivante: Jamie Lee Curtis était une panéliste dans un jeu télévisé 
American_actresses,Jamie_Lee_Curtis,Veuillez compléter la phrase suivante: Interview de Jamie Lee Curtis à Wayback 
American_actresses,Tawny_Cypress,Veuillez compléter la phrase suivante: Tawny Cypress est une actrice américaine d'origine 
American_actresses,Tawny_Cypress,Veuillez compléter la phrase suivante: Tawny Cypress est née et a grandi à 
American_actresses,Miley_Cyrus,Veuillez compléter la phrase suivante: Miley Cyrus a remporté un Webby Special en 2020 
American_actresses,Miley_Cyrus,Veuillez compléter la phrase suivante: Son album Hannah Montana 2 : Meet Miley Cyrus 
American_actresses,Miley_Cyrus,Veuillez compléter la phrase suivante: Cyrus a décrit Miley Cyrus & Her Dead 
American_actresses,Dorothy_Dandridge,"Veuillez compléter la phrase suivante: le 1er novembre 1954, Dorothy Dandridge est devenue "
American_actresses,Dorothy_Dandridge,"Veuillez compléter la phrase suivante: En tant que star internationale, Dorothy Dandridge a rejeté "
American_actresses,Dorothy_Dandridge,Veuillez compléter la phrase suivante: Dorothy Dandridge : un portrait intime d'Hollywood 
American_actresses,Shera_Danese,Veuillez compléter la phrase suivante: Shera Danese est une actrice américaine et 
American_actresses,Bebe_Daniels,"Veuillez compléter la phrase suivante: Vers la fin de 1930, Bebe Daniels "
American_actresses,Linda_Darnell,"Veuillez compléter la phrase suivante: La presse a rapporté que ""Linda Darnell et "
American_actresses,Jane_Darwell,Veuillez compléter la phrase suivante: Jane Darwell était une actrice américaine 
American_actresses,Dana_Davis,Veuillez compléter la phrase suivante: Dana Davis est une actrice américaine et 
American_actresses,Viola_Davis,Veuillez compléter la phrase suivante: Viola Davis est une actrice américaine et 
American_actresses,Doris_Day,"Veuillez compléter la phrase suivante: Doris Day était une actrice et chanteuse américaine, "
American_actresses,Doris_Day,Veuillez compléter la phrase suivante: Le premier épisode de The Doris Day 
American_actresses,Doris_Day,"Veuillez compléter la phrase suivante: Doris Day est l'une des grandes, "
American_actresses,Doris_Day,"Veuillez compléter la phrase suivante: Hawthorne Publishing, ISBN 9780978716738, Braun, Eric, Doris Day "
American_actresses,Doris_Day,"Veuillez compléter la phrase suivante: Hotchner, AE, Doris Day : Son Histoire Personnelle, "
American_actresses,Doris_Day,"Veuillez compléter la phrase suivante: Kaufman, David, Doris Day : l'histoire inédite "
American_actresses,Priscilla_Dean,Veuillez compléter la phrase suivante: Priscilla Dean était une actrice américaine populaire 
American_actresses,Yvonne_De_Carlo,"Veuillez compléter la phrase suivante: Yvonne De Carlo était une actrice et danseuse canado-américaine, "
American_actresses,Yvonne_De_Carlo,"Veuillez compléter la phrase suivante: Archives Prelinger. Nécrologies : ""Yvonne De Carlo, qui incarnait Lily dans "
American_actresses,Yvonne_De_Carlo,"Veuillez compléter la phrase suivante: Yvonne de Carlo, star de la télévision dans ""Les Monstres"", est décédée à l'âge de "
American_actresses,Sandra_Dee,"Veuillez compléter la phrase suivante: La petite Sandra Dee n'est pas censée fumer, "
American_actresses,Sandra_Dee,"Veuillez compléter la phrase suivante: Profil de Sandra Dee ; consulté le 24 mars, "
American_actresses,Allie_DeBerry,Veuillez compléter la phrase suivante: Allie DeBerry décroche un rôle dans le pilote pour 
American_actresses,Allie_DeBerry,Veuillez compléter la phrase suivante: Sierra McCormick et Allie DeBerry s'habillent de manière similaire 
American_actresses,Kim_Delaney,Veuillez compléter la phrase suivante: Kim Delaney est une actrice américaine connue 
American_actresses,Dana_Delany,Veuillez compléter la phrase suivante: La première audition de Dana Delany pour le rôle principal 
American_actresses,Julie_Delpy,"Veuillez compléter la phrase suivante: Julie Delpy est une actrice franco-américaine, cinéaste "
American_actresses,Julie_Delpy,Veuillez compléter la phrase suivante: Elle a sorti un album éponyme intitulé Julie Delpy 
American_actresses,Rebecca_De_Mornay,Veuillez compléter la phrase suivante: Rebecca De Mornay est une actrice américaine et 
American_actresses,Carol_Dempster,Veuillez compléter la phrase suivante: Carol Dempster était une actrice de cinéma américaine 
American_actresses,Lori_Beth_Denberg,Veuillez compléter la phrase suivante: Lori Beth Denberg est une actrice américaine et 
American_actresses,Madelyn_Deutch,"Veuillez compléter la phrase suivante: Madelyn Deutch est une écrivaine et réalisatrice américaine, "
American_actresses,Loretta_Devine,Veuillez compléter la phrase suivante: Loretta Devine est une actrice américaine et 
American_actresses,Melonie_Diaz,Veuillez compléter la phrase suivante: Melonie Diaz est une actrice américaine de cinéma et 
American_actresses,Marlene_Dietrich,"Veuillez compléter la phrase suivante: À ces éléments indispensables, Marlene Dietrich ajoute "
American_actresses,Marlene_Dietrich,Veuillez compléter la phrase suivante: La collection Marlene Dietrich a été vendue à 
American_actresses,Victoria_Dillard,Veuillez compléter la phrase suivante: Victoria Dillard est une actrice américaine de télévision et 
American_actresses,Phyllis_Diller,"Veuillez compléter la phrase suivante: Les titres incluent les conseils de ménage de Phyllis Diller, "
American_actresses,Phyllis_Diller,"Veuillez compléter la phrase suivante: Spectacle de comédie stand-up de Phyllis Diller, 1977 "
American_actresses,Phyllis_Diller,"Veuillez compléter la phrase suivante: Entretien NPR, Phyllis Diller : Toujours en quête de "
American_actresses,Phyllis_Diller,"Veuillez compléter la phrase suivante: Phyllis Diller sur Find a Grave, l'une des "
American_actresses,Mia_Dillon,Veuillez compléter la phrase suivante: Mia Dillon est une actrice américaine. Née à 
